gene_ID,Fishers_sym
isogroup21935,0
isogroup21936,0
isogroup21937,0
isogroup21938,0
isogroup21939,0
isogroup21942,0
isogroup21943,0
isogroup21944,0
isogroup21946,0
isogroup21947,0
isogroup21948,0
isogroup21949,0
isogroup21950,0
isogroup21951,0
isogroup21952,0
isogroup21953,0
isogroup21954,0
isogroup21955,0
isogroup21956,0
isogroup21957,0
isogroup21958,0
isogroup21959,0
isogroup21960,0
isogroup21962,0
isogroup21963,0
isogroup21964,0
isogroup21965,0
isogroup21966,0
isogroup21967,0
isogroup21968,0
isogroup21969,0
isogroup21970,0
isogroup21971,0
isogroup21972,0
isogroup21973,0
isogroup21974,0
isogroup21976,0
isogroup21977,0
isogroup21978,0
isogroup21979,0
isogroup21980,0
isogroup21982,0
isogroup21983,0
isogroup21984,0
isogroup21986,0
isogroup21987,0
isogroup21988,0
isogroup21989,0
isogroup21990,0
isogroup21991,0
isogroup21992,0
isogroup21993,0
isogroup21994,0
isogroup21995,0
isogroup21996,0
isogroup21997,0
isogroup21998,0
isogroup21999,0
isogroup22000,0
isogroup22001,0
isogroup22002,0
isogroup22003,0
isogroup22004,0
isogroup22005,0
isogroup22006,0
isogroup22007,0
isogroup22008,0
isogroup22009,0
isogroup22010,0
isogroup22011,0
isogroup22012,0
isogroup22013,0
isogroup22014,0
isogroup22015,0
isogroup22016,0
isogroup22017,0
isogroup22018,0
isogroup22019,0
isogroup22020,0
isogroup22021,0
isogroup22022,0
isogroup22023,0
isogroup22024,0
isogroup22025,0
isogroup22027,0
isogroup22028,0
isogroup22029,0
isogroup22032,0
isogroup22033,0
isogroup22034,0
isogroup22035,0
isogroup22036,0
isogroup22037,0
isogroup22038,0
isogroup22039,0
isogroup22040,0
isogroup22042,0
isogroup22043,0
isogroup22044,0
isogroup22045,0
isogroup22047,0
isogroup22048,0
isogroup22049,0
isogroup22050,0
isogroup22052,0
isogroup22053,0
isogroup22054,0
isogroup22055,0
isogroup22056,0
isogroup22057,0
isogroup22058,0
isogroup22060,0
isogroup22061,0
isogroup22062,0
isogroup22063,0
isogroup22064,0
isogroup22066,0
isogroup22067,0
isogroup22068,0
isogroup22069,0
isogroup22071,0
isogroup22072,0
isogroup22075,0
isogroup22076,0
isogroup22077,0
isogroup22078,0
isogroup22079,0
isogroup22080,0
isogroup22081,0
isogroup22083,0
isogroup22085,0
isogroup22086,0
isogroup22087,0
isogroup22089,0
isogroup22090,0
isogroup22091,0
isogroup22092,0
isogroup22093,0
isogroup22094,0
isogroup22096,0
isogroup22097,0
isogroup22098,0
isogroup22099,0
isogroup22100,0
isogroup22101,0
isogroup22102,0
isogroup22103,0
isogroup22104,0
isogroup22105,0
isogroup22106,0
isogroup22107,0
isogroup22108,0
isogroup22110,0
isogroup22113,0
isogroup22114,0
isogroup22115,0
isogroup22116,0
isogroup22117,0
isogroup22118,0
isogroup22119,0
isogroup22121,0
isogroup22123,0
isogroup22124,0
isogroup22125,0
isogroup22126,0
isogroup22127,0
isogroup22128,0
isogroup22129,0
isogroup22131,0
isogroup22132,0
isogroup22134,0
isogroup22135,0
isogroup22136,0
isogroup22137,0
isogroup22138,0
isogroup22139,0
isogroup22140,0
isogroup22141,0
isogroup22142,0
isogroup22143,0
isogroup22144,0
isogroup22145,0
isogroup22146,0
isogroup22147,0
isogroup22148,0
isogroup22150,0
isogroup22151,0
isogroup22152,0
isogroup22154,0
isogroup22155,0
isogroup22156,0
isogroup22157,0
isogroup22158,0
isogroup22159,0
isogroup22160,0
isogroup22161,0
isogroup22162,0
isogroup22163,0
isogroup22164,0
isogroup22165,0
isogroup22166,0
isogroup22167,0
isogroup22168,0
isogroup22169,0
isogroup22171,0
isogroup22172,0
isogroup22173,0
isogroup22174,0
isogroup22175,0
isogroup22176,0
isogroup22177,0
isogroup22178,0
isogroup22179,0
isogroup22180,0
isogroup22181,0
isogroup22182,0
isogroup22183,0
isogroup22184,0
isogroup22185,0
isogroup22186,0
isogroup22187,0
isogroup22188,0
isogroup22189,0
isogroup22190,0
isogroup22191,0
isogroup22192,0
isogroup22193,0
isogroup22194,0
isogroup22195,0
isogroup22196,0
isogroup22198,0
isogroup22199,0
isogroup22200,0
isogroup22201,0
isogroup22205,0
isogroup22208,0
isogroup22209,0
isogroup22210,0
isogroup22212,0
isogroup22213,0
isogroup22214,0
isogroup22215,0
isogroup22216,0
isogroup22219,0
isogroup22220,0
isogroup22221,0
isogroup22222,0
isogroup22223,0
isogroup22224,0
isogroup22225,0
isogroup22226,0
isogroup22227,0
isogroup22228,0
isogroup22229,0
isogroup22230,0
isogroup22231,0
isogroup22232,0
isogroup22233,0
isogroup22234,0
isogroup22235,0
isogroup22236,0
isogroup22238,0
isogroup22239,0
isogroup22240,0
isogroup22241,0
isogroup22242,0
isogroup22243,0
isogroup22244,0
isogroup22247,0
isogroup22248,0
isogroup22249,0
isogroup22250,0
isogroup22252,0
isogroup22253,0
isogroup22254,0
isogroup22255,0
isogroup22256,0
isogroup22257,0
isogroup22258,0
isogroup22259,0
isogroup22260,0
isogroup22261,0
isogroup22262,0
isogroup22263,0
isogroup22264,0
isogroup22265,0
isogroup22266,0
isogroup22267,0
isogroup22268,0
isogroup22269,0
isogroup22270,0
isogroup22273,0
isogroup22274,0
isogroup22275,0
isogroup22276,0
isogroup22277,0
isogroup22278,0
isogroup22279,0
isogroup22281,0
isogroup22282,0
isogroup22283,0
isogroup22284,0
isogroup22285,0
isogroup22286,0
isogroup22287,0
isogroup22288,0
isogroup22289,0
isogroup22291,0
isogroup22292,0
isogroup22293,0
isogroup22294,0
isogroup22295,0
isogroup22296,0
isogroup22297,0
isogroup22298,0
isogroup22299,0
isogroup22300,0
isogroup22301,0
isogroup22302,0
isogroup22303,0
isogroup22304,0
isogroup22305,0
isogroup22306,0
isogroup22307,0
isogroup22308,0
isogroup22309,0
isogroup22310,0
isogroup22311,0
isogroup22312,0
isogroup22313,0
isogroup22314,0
isogroup22317,0
isogroup22319,0
isogroup22320,0
isogroup22321,0
isogroup22322,0
isogroup22323,0
isogroup22324,0
isogroup22325,0
isogroup22327,0
isogroup22328,0
isogroup22329,0
isogroup22331,0
isogroup22332,0
isogroup22333,0
isogroup22337,0
isogroup22338,0
isogroup22340,0
isogroup22341,0
isogroup22342,0
isogroup22344,0
isogroup22345,0
isogroup22346,0
isogroup22348,0
isogroup22349,0
isogroup22350,0
isogroup22351,0
isogroup22352,0
isogroup22353,0
isogroup22356,0
isogroup22357,0
isogroup22358,0
isogroup22359,0
isogroup22362,0
isogroup22363,0
isogroup22364,0
isogroup22365,0
isogroup22366,0
isogroup22367,0
isogroup22368,0
isogroup22369,0
isogroup22370,0
isogroup22371,0
isogroup22372,0
isogroup22373,0
isogroup22374,0
isogroup22375,0
isogroup22376,0
isogroup22377,0
isogroup22378,0
isogroup22380,0
isogroup22383,0
isogroup22384,0
isogroup22385,0
isogroup22386,0
isogroup22387,0
isogroup22388,0
isogroup22390,0
isogroup22391,0
isogroup22392,0
isogroup22393,0
isogroup22394,0
isogroup22396,0
isogroup22398,0
isogroup22400,0
isogroup22401,0
isogroup22402,0
isogroup22403,0
isogroup22404,0
isogroup22406,0
isogroup22407,0
isogroup22408,0
isogroup22409,0
isogroup22410,0
isogroup22411,0
isogroup22413,0
isogroup22414,0
isogroup22415,0
isogroup22416,0
isogroup22417,0
isogroup22418,0
isogroup22419,0
isogroup22421,0
isogroup22422,0
isogroup22423,0
isogroup22424,0
isogroup22425,0
isogroup22426,0
isogroup22427,0
isogroup22428,0
isogroup22431,0
isogroup22433,0
isogroup22434,0
isogroup22435,0
isogroup22439,0
isogroup22440,0
isogroup22441,0
isogroup22442,0
isogroup22445,0
isogroup22447,0
isogroup22448,0
isogroup22449,0
isogroup22451,0
isogroup22452,0
isogroup22453,0
isogroup22454,0
isogroup22455,0
isogroup22456,0
isogroup22457,0
isogroup22458,0
isogroup22459,0
isogroup22461,0
isogroup22463,0
isogroup22464,0
isogroup22465,0
isogroup22467,0
isogroup22468,0
isogroup22469,0
isogroup22471,0
isogroup22472,0
isogroup22473,0
isogroup22474,0
isogroup22476,0
isogroup22477,0
isogroup22478,0
isogroup22479,0
isogroup22480,0
isogroup22481,0
isogroup22482,0
isogroup22484,0
isogroup22485,0
isogroup22486,0
isogroup22488,0
isogroup22489,0
isogroup22490,0
isogroup22491,0
isogroup22492,0
isogroup22493,0
isogroup22494,0
isogroup22495,0
isogroup22496,0
isogroup22497,0
isogroup22499,0
isogroup22500,0
isogroup22501,0
isogroup22502,0
isogroup22503,0
isogroup22504,0
isogroup22506,0
isogroup22507,0
isogroup22508,0
isogroup22509,0
isogroup22511,0
isogroup22512,0
isogroup22513,0
isogroup22514,0
isogroup22515,0
isogroup22516,0
isogroup22518,0
isogroup22519,0
isogroup22520,0
isogroup22521,0
isogroup22523,0
isogroup22524,0
isogroup22525,0
isogroup22526,0
isogroup22527,0
isogroup22529,0
isogroup22530,0
isogroup22531,0
isogroup22532,0
isogroup22533,0
isogroup22534,0
isogroup22535,0
isogroup22536,0
isogroup22538,0
isogroup22540,0
isogroup22542,0
isogroup22544,0
isogroup22545,0
isogroup22546,0
isogroup22547,0
isogroup22548,0
isogroup22549,0
isogroup22550,0
isogroup22551,0
isogroup22554,0
isogroup22555,0
isogroup22556,0
isogroup22557,0
isogroup22558,0
isogroup22559,0
isogroup22560,0
isogroup22561,0
isogroup22562,0
isogroup22563,0
isogroup22564,0
isogroup22566,0
isogroup22567,0
isogroup22568,0
isogroup22569,0
isogroup22570,0
isogroup22571,0
isogroup22572,0
isogroup22573,0
isogroup22574,0
isogroup22575,0
isogroup22576,0
isogroup22579,0
isogroup22580,0
isogroup22581,0
isogroup22582,0
isogroup22583,0
isogroup22584,0
isogroup22586,0
isogroup22587,0
isogroup22588,0
isogroup22589,0
isogroup22590,0
isogroup22592,0
isogroup22595,0
isogroup22596,0
isogroup22598,0
isogroup22599,0
isogroup22600,0
isogroup22601,0
isogroup22602,0
isogroup22603,0
isogroup22604,0
isogroup22605,0
isogroup22606,0
isogroup22607,0
isogroup22608,0
isogroup22609,0
isogroup22610,0
isogroup22611,0
isogroup22612,0
isogroup22613,0
isogroup22614,0
isogroup22615,0
isogroup22616,0
isogroup22617,0
isogroup22619,0
isogroup22620,0
isogroup22621,0
isogroup22623,0
isogroup22624,0
isogroup22625,0
isogroup22626,0
isogroup22627,0
isogroup22628,0
isogroup22629,0
isogroup22630,0
isogroup22631,0
isogroup22632,0
isogroup22633,0
isogroup22634,0
isogroup22635,0
isogroup22636,0
isogroup22637,0
isogroup22639,0
isogroup22640,0
isogroup22643,0
isogroup22645,0
isogroup22646,0
isogroup22647,0
isogroup22648,0
isogroup22649,0
isogroup22652,0
isogroup22653,0
isogroup22655,0
isogroup22656,0
isogroup22657,0
isogroup22658,0
isogroup22660,0
isogroup22661,0
isogroup22662,0
isogroup22663,0
isogroup22666,0
isogroup22667,0
isogroup22668,0
isogroup22669,0
isogroup22670,0
isogroup22671,0
isogroup22674,0
isogroup22675,0
isogroup22676,0
isogroup22677,0
isogroup22678,0
isogroup22680,0
isogroup22681,0
isogroup22684,0
isogroup22685,0
isogroup22686,0
isogroup22687,0
isogroup22688,0
isogroup22689,0
isogroup22691,0
isogroup22692,0
isogroup22695,0
isogroup22696,0
isogroup22697,0
isogroup22698,0
isogroup22699,0
isogroup22700,0
isogroup22703,0
isogroup22704,0
isogroup22705,0
isogroup22706,0
isogroup22708,0
isogroup22709,0
isogroup22710,0
isogroup22711,0
isogroup22712,0
isogroup22713,0
isogroup22715,0
isogroup22717,0
isogroup22719,0
isogroup22720,0
isogroup22721,0
isogroup22722,0
isogroup22723,0
isogroup22724,0
isogroup22725,0
isogroup22726,0
isogroup22727,0
isogroup22728,0
isogroup22729,0
isogroup22730,0
isogroup22731,0
isogroup22732,0
isogroup22734,0
isogroup22735,0
isogroup22736,0
isogroup22737,0
isogroup22738,0
isogroup22739,0
isogroup22740,0
isogroup22741,0
isogroup22742,0
isogroup22743,0
isogroup22744,0
isogroup22745,0
isogroup22746,0
isogroup22747,0
isogroup22748,0
isogroup22749,0
isogroup22750,0
isogroup22751,0
isogroup22752,0
isogroup22753,0
isogroup22754,0
isogroup22755,0
isogroup22756,0
isogroup22757,0
isogroup22758,0
isogroup22759,0
isogroup22760,0
isogroup22761,0
isogroup22762,0
isogroup22763,0
isogroup22764,0
isogroup22765,0
isogroup22766,0
isogroup22767,0
isogroup22768,0
isogroup22769,0
isogroup22770,0
isogroup22771,0
isogroup22772,0
isogroup22773,0
isogroup22774,0
isogroup22776,0
isogroup22778,0
isogroup22781,0
isogroup22782,0
isogroup22783,0
isogroup22784,0
isogroup22785,0
isogroup22786,0
isogroup22787,0
isogroup22788,0
isogroup22789,0
isogroup22790,0
isogroup22791,0
isogroup22792,0
isogroup22793,0
isogroup22794,0
isogroup22795,0
isogroup22797,0
isogroup22798,0
isogroup22799,0
isogroup22800,0
isogroup22802,0
isogroup22803,0
isogroup22804,0
isogroup22805,0
isogroup22806,0
isogroup22807,0
isogroup22808,0
isogroup22809,0
isogroup22810,0
isogroup22811,0
isogroup22812,0
isogroup22813,0
isogroup22814,0
isogroup22815,0
isogroup22816,0
isogroup22817,0
isogroup22818,0
isogroup22819,0
isogroup22820,0
isogroup22821,0
isogroup22823,0
isogroup22824,0
isogroup22825,0
isogroup22826,0
isogroup22827,0
isogroup22828,0
isogroup22830,0
isogroup22831,0
isogroup22832,0
isogroup22833,0
isogroup22834,0
isogroup22836,0
isogroup22838,0
isogroup22840,0
isogroup22841,0
isogroup22842,0
isogroup22843,0
isogroup22844,0
isogroup22845,0
isogroup22846,0
isogroup22847,0
isogroup22848,0
isogroup22849,0
isogroup22850,0
isogroup22851,0
isogroup22852,0
isogroup22853,0
isogroup22854,0
isogroup22855,0
isogroup22856,0
isogroup22857,0
isogroup22858,0
isogroup22859,0
isogroup22860,0
isogroup22861,0
isogroup22862,0
isogroup22863,0
isogroup22864,0
isogroup22865,0
isogroup22866,0
isogroup22867,0
isogroup22868,0
isogroup22869,0
isogroup22870,0
isogroup22871,0
isogroup22872,0
isogroup22873,0
isogroup22874,0
isogroup22875,0
isogroup22876,0
isogroup22877,0
isogroup22878,0
isogroup22879,0
isogroup22880,0
isogroup22881,0
isogroup22883,0
isogroup22884,0
isogroup22886,0
isogroup22887,0
isogroup22888,0
isogroup22889,0
isogroup22890,0
isogroup22892,0
isogroup22893,0
isogroup22894,0
isogroup22895,0
isogroup22896,0
isogroup22897,0
isogroup22898,0
isogroup22899,0
isogroup22900,0
isogroup22901,0
isogroup22902,0
isogroup22903,0
isogroup22904,0
isogroup22905,0
isogroup22906,0
isogroup22907,0
isogroup22908,0
isogroup22909,0
isogroup22910,0
isogroup22911,0
isogroup22912,0
isogroup22913,0
isogroup22915,0
isogroup22916,0
isogroup22917,0
isogroup22918,0
isogroup22919,0
isogroup22920,0
isogroup22921,0
isogroup22922,0
isogroup22923,0
isogroup22925,0
isogroup22926,0
isogroup22927,0
isogroup22928,0
isogroup22929,0
isogroup22930,0
isogroup22931,0
isogroup22932,0
isogroup22933,0
isogroup22934,0
isogroup22935,0
isogroup22936,0
isogroup22937,0
isogroup22938,0
isogroup22939,0
isogroup22940,0
isogroup22941,0
isogroup22942,0
isogroup22943,0
isogroup22944,0
isogroup22945,0
isogroup22946,0
isogroup22947,0
isogroup22948,0
isogroup22949,0
isogroup22950,0
isogroup22951,0
isogroup22952,0
isogroup22953,0
isogroup22954,0
isogroup22955,0
isogroup22956,0
isogroup22957,0
isogroup22958,0
isogroup22959,0
isogroup22960,0
isogroup22963,0
isogroup22964,0
isogroup22965,0
isogroup22966,0
isogroup22968,0
isogroup22971,0
isogroup22972,0
isogroup22973,0
isogroup22974,0
isogroup22975,0
isogroup22976,0
isogroup22978,0
isogroup22979,0
isogroup22980,0
isogroup22981,0
isogroup22984,0
isogroup22985,0
isogroup22986,0
isogroup22987,0
isogroup22991,0
isogroup22992,0
isogroup22993,0
isogroup22994,0
isogroup22995,0
isogroup22996,0
isogroup22998,0
isogroup22999,0
isogroup23000,0
isogroup23001,0
isogroup23002,0
isogroup23003,0
isogroup23004,0
isogroup23005,0
isogroup23006,0
isogroup23007,0
isogroup23008,0
isogroup23009,0
isogroup23010,0
isogroup23011,0
isogroup23012,0
isogroup23013,0
isogroup23014,0
isogroup23015,0
isogroup23016,0
isogroup23017,0
isogroup23018,0
isogroup23019,0
isogroup23020,0
isogroup23021,0
isogroup23022,0
isogroup23023,0
isogroup23024,0
isogroup23025,0
isogroup23026,0
isogroup23027,0
isogroup23028,0
isogroup23029,0
isogroup23030,0
isogroup23031,0
isogroup23032,0
isogroup23033,0
isogroup23034,0
isogroup23035,0
isogroup23036,0
isogroup23037,0
isogroup23038,0
isogroup23039,0
isogroup23040,0
isogroup23041,0
isogroup23042,0
isogroup23043,0
isogroup23044,0
isogroup23045,0
isogroup23046,0
isogroup23047,0
isogroup23049,0
isogroup23050,0
isogroup23051,0
isogroup23052,0
isogroup23053,0
isogroup23054,0
isogroup23055,0
isogroup23056,0
isogroup23059,0
isogroup23060,0
isogroup23061,0
isogroup23062,0
isogroup23063,0
isogroup23064,0
isogroup23065,0
isogroup23066,0
isogroup23067,0
isogroup23068,0
isogroup23069,0
isogroup23071,0
isogroup23072,0
isogroup23073,0
isogroup23074,0
isogroup23075,0
isogroup23076,0
isogroup23077,0
isogroup23078,0
isogroup23079,0
isogroup23080,0
isogroup23081,0
isogroup23082,0
isogroup23083,0
isogroup23084,0
isogroup23085,0
isogroup23086,0
isogroup23087,0
isogroup23088,0
isogroup23089,0
isogroup23090,0
isogroup23091,0
isogroup23092,0
isogroup23093,0
isogroup23094,0
isogroup23096,0
isogroup23097,0
isogroup23098,0
isogroup23100,0
isogroup23101,0
isogroup23103,0
isogroup23104,0
isogroup23105,0
isogroup23107,0
isogroup23108,0
isogroup23109,0
isogroup23110,0
isogroup23111,0
isogroup23112,0
isogroup23113,0
isogroup23114,0
isogroup23115,0
isogroup23116,0
isogroup23117,0
isogroup23118,0
isogroup23119,0
isogroup23120,0
isogroup23122,0
isogroup23125,0
isogroup23126,0
isogroup23127,0
isogroup23129,0
isogroup23130,0
isogroup23131,0
isogroup23132,0
isogroup23133,0
isogroup23134,0
isogroup23136,0
isogroup23138,0
isogroup23139,0
isogroup23140,0
isogroup23141,0
isogroup23142,0
isogroup23143,0
isogroup23145,0
isogroup23146,0
isogroup23147,0
isogroup23148,0
isogroup23150,0
isogroup23151,0
isogroup23152,0
isogroup23153,0
isogroup23154,0
isogroup23155,0
isogroup23156,0
isogroup23158,0
isogroup23159,0
isogroup23161,0
isogroup23162,0
isogroup23163,0
isogroup23164,0
isogroup23165,0
isogroup23166,0
isogroup23167,0
isogroup23168,0
isogroup23169,0
isogroup23170,0
isogroup23171,0
isogroup23172,0
isogroup23173,0
isogroup23174,0
isogroup23175,0
isogroup23176,0
isogroup23177,0
isogroup23178,0
isogroup23179,0
isogroup23180,0
isogroup23181,0
isogroup23182,0
isogroup23183,0
isogroup23184,0
isogroup23185,0
isogroup23186,0
isogroup23187,0
isogroup23188,0
isogroup23189,0
isogroup23190,0
isogroup23191,0
isogroup23192,0
isogroup23193,0
isogroup23194,0
isogroup23195,0
isogroup23196,0
isogroup23197,0
isogroup23198,0
isogroup23200,0
isogroup23202,0
isogroup23203,0
isogroup23204,0
isogroup23205,0
isogroup23206,0
isogroup23207,0
isogroup23208,0
isogroup23209,0
isogroup23210,0
isogroup23211,0
isogroup23213,0
isogroup23214,0
isogroup23215,0
isogroup23217,0
isogroup23218,0
isogroup23220,0
isogroup23222,0
isogroup23223,0
isogroup23224,0
isogroup23226,0
isogroup23227,0
isogroup23229,0
isogroup23230,0
isogroup23231,0
isogroup23232,0
isogroup23233,0
isogroup23237,0
isogroup23238,0
isogroup23239,0
isogroup23240,0
isogroup23241,0
isogroup23244,0
isogroup23245,0
isogroup23246,0
isogroup23247,0
isogroup23249,0
isogroup23250,0
isogroup23251,0
isogroup23252,0
isogroup23253,0
isogroup23254,0
isogroup23257,0
isogroup23258,0
isogroup23259,0
isogroup23260,0
isogroup23261,0
isogroup23263,0
isogroup23265,0
isogroup23266,0
isogroup23267,0
isogroup23269,0
isogroup23270,0
isogroup23272,0
isogroup23273,0
isogroup23274,0
isogroup23275,0
isogroup23276,0
isogroup23277,0
isogroup23278,0
isogroup23279,0
isogroup23280,0
isogroup23282,0
isogroup23283,0
isogroup23285,0
isogroup23286,0
isogroup23287,0
isogroup23288,0
isogroup23289,0
isogroup23290,0
isogroup23291,0
isogroup23292,0
isogroup23294,0
isogroup23295,0
isogroup23296,0
isogroup23297,0
isogroup23298,0
isogroup23299,0
isogroup23301,0
isogroup23302,0
isogroup23304,0
isogroup23305,0
isogroup23306,0
isogroup23307,0
isogroup23308,0
isogroup23309,0
isogroup23310,0
isogroup23311,0
isogroup23312,0
isogroup23314,0
isogroup23316,0
isogroup23320,0
isogroup23321,0
isogroup23322,0
isogroup23323,0
isogroup23324,0
isogroup23325,0
isogroup23326,0
isogroup23327,0
isogroup23328,0
isogroup23329,0
isogroup23330,0
isogroup23331,0
isogroup23332,0
isogroup23333,0
isogroup23334,0
isogroup23335,0
isogroup23336,0
isogroup23337,0
isogroup23338,0
isogroup23339,0
isogroup23340,0
isogroup23341,0
isogroup23342,0
isogroup23343,0
isogroup23344,0
isogroup23345,0
isogroup23346,0
isogroup23347,0
isogroup23348,0
isogroup23349,0
isogroup23352,0
isogroup23353,0
isogroup23354,0
isogroup23356,0
isogroup23357,0
isogroup23358,0
isogroup23360,0
isogroup23361,0
isogroup23363,0
isogroup23365,0
isogroup23366,0
isogroup23367,0
isogroup23368,0
isogroup23369,0
isogroup23370,0
isogroup23371,0
isogroup23372,0
isogroup23373,0
isogroup23375,0
isogroup23376,0
isogroup23377,0
isogroup23378,0
isogroup23379,0
isogroup23382,0
isogroup23383,0
isogroup23386,0
isogroup23387,0
isogroup23388,0
isogroup23389,0
isogroup23390,0
isogroup23391,0
isogroup23392,0
isogroup23393,0
isogroup23394,0
isogroup23395,0
isogroup23396,0
isogroup23397,0
isogroup23398,0
isogroup23399,0
isogroup23400,0
isogroup23401,0
isogroup23402,0
isogroup23403,0
isogroup23404,0
isogroup23407,0
isogroup23409,0
isogroup23411,0
isogroup23412,0
isogroup23413,0
isogroup23414,0
isogroup23416,0
isogroup23418,0
isogroup23419,0
isogroup23422,0
isogroup23423,0
isogroup23425,0
isogroup23426,0
isogroup23428,0
isogroup23429,0
isogroup23430,0
isogroup23431,0
isogroup23432,0
isogroup23433,0
isogroup23435,0
isogroup23436,0
isogroup23437,0
isogroup23438,0
isogroup23439,0
isogroup23440,0
isogroup23441,0
isogroup23442,0
isogroup23443,0
isogroup23444,0
isogroup23445,0
isogroup23446,0
isogroup23447,0
isogroup23448,0
isogroup23449,0
isogroup23451,0
isogroup23452,0
isogroup23453,0
isogroup23454,0
isogroup23455,0
isogroup23456,0
isogroup23457,0
isogroup23458,0
isogroup23459,0
isogroup23461,0
isogroup23463,0
isogroup23464,0
isogroup23465,0
isogroup23466,0
isogroup23467,0
isogroup23468,0
isogroup23469,0
isogroup23470,0
isogroup23471,0
isogroup23472,0
isogroup23473,0
isogroup23474,0
isogroup23475,0
isogroup23476,0
isogroup23477,0
isogroup23478,0
isogroup23479,0
isogroup23480,0
isogroup23481,0
isogroup23482,0
isogroup23483,0
isogroup23485,0
isogroup23486,0
isogroup23487,0
isogroup23488,0
isogroup23489,0
isogroup23490,0
isogroup23491,0
isogroup23492,0
isogroup23493,0
isogroup23494,0
isogroup23495,0
isogroup23496,0
isogroup23497,0
isogroup23498,0
isogroup23499,0
isogroup23500,0
isogroup23501,0
isogroup23502,0
isogroup23503,0
isogroup23504,0
isogroup23505,0
isogroup23506,0
isogroup23508,0
isogroup23509,0
isogroup23510,0
isogroup23511,0
isogroup23512,0
isogroup23513,0
isogroup23514,0
isogroup23515,0
isogroup23516,0
isogroup23517,0
isogroup23520,0
isogroup23522,0
isogroup23523,0
isogroup23524,0
isogroup23526,0
isogroup23528,0
isogroup23529,0
isogroup23530,0
isogroup23531,0
isogroup23532,0
isogroup23533,0
isogroup23534,0
isogroup23535,0
isogroup23536,0
isogroup23537,0
isogroup23538,0
isogroup23539,0
isogroup23540,0
isogroup23541,0
isogroup23542,0
isogroup23543,0
isogroup23544,0
isogroup23545,0
isogroup23546,0
isogroup23547,0
isogroup23548,0
isogroup23550,0
isogroup23551,0
isogroup23552,0
isogroup23553,0
isogroup23554,0
isogroup23555,0
isogroup23556,0
isogroup23557,0
isogroup23558,0
isogroup23559,0
isogroup23560,0
isogroup23561,0
isogroup23562,0
isogroup23563,0
isogroup23564,0
isogroup23565,0
isogroup23566,0
isogroup23567,0
isogroup23568,0
isogroup23569,0
isogroup23570,0
isogroup23571,0
isogroup23572,0
isogroup23573,0
isogroup23574,0
isogroup23575,0
isogroup23576,0
isogroup23577,0
isogroup23578,0
isogroup23579,0
isogroup23580,0
isogroup23581,0
isogroup23582,0
isogroup23583,0
isogroup23584,0
isogroup23585,0
isogroup23586,0
isogroup23587,0
isogroup23588,0
isogroup23589,0
isogroup23590,0
isogroup23591,0
isogroup23592,0
isogroup23593,0
isogroup23594,0
isogroup23595,0
isogroup23597,0
isogroup23598,0
isogroup23600,0
isogroup23602,0
isogroup23603,0
isogroup23604,0
isogroup23605,0
isogroup23606,0
isogroup23607,0
isogroup23610,0
isogroup23612,0
isogroup23613,0
isogroup23615,0
isogroup23616,0
isogroup23617,0
isogroup23618,0
isogroup23621,0
isogroup23622,0
isogroup23623,0
isogroup23624,0
isogroup23625,0
isogroup23626,0
isogroup23627,0
isogroup23630,0
isogroup23631,0
isogroup23632,0
isogroup23633,0
isogroup23635,0
isogroup23636,0
isogroup23637,0
isogroup23638,0
isogroup23639,0
isogroup23640,0
isogroup23641,0
isogroup23642,0
isogroup23643,0
isogroup23644,0
isogroup23645,0
isogroup23647,0
isogroup23648,0
isogroup23649,0
isogroup23650,0
isogroup23652,0
isogroup23654,0
isogroup23655,0
isogroup23656,0
isogroup23657,0
isogroup23658,0
isogroup23659,0
isogroup23660,0
isogroup23661,0
isogroup23662,0
isogroup23663,0
isogroup23664,0
isogroup23666,0
isogroup23667,0
isogroup23668,0
isogroup23669,0
isogroup23672,0
isogroup23673,0
isogroup23674,0
isogroup23675,0
isogroup23676,0
isogroup23677,0
isogroup23678,0
isogroup23679,0
isogroup23680,0
isogroup23682,0
isogroup23683,0
isogroup23684,0
isogroup23685,0
isogroup23688,0
isogroup23689,0
isogroup23690,0
isogroup23691,0
isogroup23692,0
isogroup23693,0
isogroup23694,0
isogroup23695,0
isogroup23696,0
isogroup23697,0
isogroup23698,0
isogroup23700,0
isogroup23701,0
isogroup23702,0
isogroup23703,0
isogroup23704,0
isogroup23705,0
isogroup23706,0
isogroup23707,0
isogroup23708,0
isogroup23709,0
isogroup23710,0
isogroup23711,0
isogroup23712,0
isogroup23713,0
isogroup23714,0
isogroup23715,0
isogroup23716,0
isogroup23717,0
isogroup23718,0
isogroup23719,0
isogroup23720,0
isogroup23721,0
isogroup23724,0
isogroup23725,0
isogroup23726,0
isogroup23727,0
isogroup23728,0
isogroup23729,0
isogroup23730,0
isogroup23731,0
isogroup23733,0
isogroup23734,0
isogroup23735,0
isogroup23736,0
isogroup23738,0
isogroup23740,0
isogroup23741,0
isogroup23742,0
isogroup23743,0
isogroup23744,0
isogroup23745,0
isogroup23748,0
isogroup23749,0
isogroup23750,0
isogroup23751,0
isogroup23752,0
isogroup23753,0
isogroup23754,0
isogroup23755,0
isogroup23758,0
isogroup23759,0
isogroup23760,0
isogroup23761,0
isogroup23763,0
isogroup23764,0
isogroup23766,0
isogroup23768,0
isogroup23769,0
