	S1F.fastq.trim.sam.counts	S1S.fastq.trim.sam.counts	S2F.fastq.trim.sam.counts	S2S.fastq.trim.sam.counts	S3F.fastq.trim.sam.counts	S3S.fastq.trim.sam.counts	S4F.fastq.trim.sam.counts	S4S.fastq.trim.sam.counts	S5F.fastq.trim.sam.counts	S5S.fastq.trim.sam.counts	
symbB.v1.2.018483	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.018487	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018504	0	2	0	0	0	0	0	0	0	0	
symbB.v1.2.018507	2	4	0	2	1	1	2	2	2	1	
symbB.v1.2.018510	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018517	2	0	1	0	1	1	1	0	0	3	
symbB.v1.2.018520	17	48	24	14	21	32	19	43	29	29	
symbB.v1.2.018529	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018538	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.018548	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018553	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018562	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018569	1	0	0	0	1	0	0	0	0	0	
symbB.v1.2.018570	0	0	0	1	1	0	0	0	0	0	
symbB.v1.2.018583	0	0	0	1	0	0	0	0	0	2	
symbB.v1.2.018585	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018590	0	1	0	0	0	3	0	2	0	0	
symbB.v1.2.018592	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.018599	1	0	0	0	0	1	1	1	0	0	
symbB.v1.2.018618	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018627	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018633	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018635	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.018659	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018663	1	2	2	1	2	2	2	7	2	0	
symbB.v1.2.018665	0	0	2	0	0	0	0	0	0	0	
symbB.v1.2.018670	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018678	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.018679	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018680	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018685	0	0	0	0	0	0	1	2	1	0	
symbB.v1.2.018698	1	1	0	0	3	0	1	1	2	1	
symbB.v1.2.018716	0	0	3	2	0	4	1	1	2	4	
symbB.v1.2.018719	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018729	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018735	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018738	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018741	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.018752	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.018764	0	1	0	0	0	0	1	0	0	1	
symbB.v1.2.018765	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018768	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.018771	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.018772	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018776	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.018781	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018792	1	7	2	1	0	2	2	1	3	0	
symbB.v1.2.018794	2	0	4	1	0	1	2	0	0	0	
symbB.v1.2.018800	1	0	1	0	0	0	1	0	0	1	
symbB.v1.2.018815	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018820	16	18	21	4	16	17	9	23	15	24	
symbB.v1.2.018831	2	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018836	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018837	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018839	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018858	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.018862	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018872	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018880	0	1	0	0	0	0	1	1	0	0	
symbB.v1.2.018886	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018887	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018894	3	10	4	0	2	2	4	7	3	7	
symbB.v1.2.018904	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018909	1	1	1	0	0	0	1	0	0	0	
symbB.v1.2.018941	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.018945	8	3	1	1	2	3	1	2	3	4	
symbB.v1.2.018973	5	12	3	5	5	12	6	7	5	8	
symbB.v1.2.018977	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.018984	0	1	1	0	0	0	1	1	0	0	
symbB.v1.2.018985	0	1	3	2	2	2	2	3	1	3	
symbB.v1.2.018986	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.018989	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.018998	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019004	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019010	0	1	0	0	0	0	0	1	0	1	
symbB.v1.2.019020	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019025	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019043	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019054	760	1023	1074	737	904	796	917	1049	588	842	
symbB.v1.2.019057	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019068	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019070	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.019073	0	0	1	1	1	0	0	0	0	0	
symbB.v1.2.019075	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019087	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019115	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019124	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019127	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019130	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019132	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019136	8	9	1	2	2	8	3	8	4	3	
symbB.v1.2.019159	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019162	0	1	1	0	1	0	1	3	1	2	
symbB.v1.2.019179	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.019180	2	4	1	1	1	0	2	1	1	4	
symbB.v1.2.019192	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019195	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019196	0	0	0	1	0	1	2	1	1	1	
symbB.v1.2.019203	0	0	0	0	1	0	0	0	2	0	
symbB.v1.2.019210	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019220	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.019256	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019259	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019270	4	4	4	1	2	3	2	2	3	2	
symbB.v1.2.019278	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019309	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019313	3	4	8	1	4	4	3	11	7	4	
symbB.v1.2.019318	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.019320	1	0	2	0	0	0	0	0	0	0	
symbB.v1.2.019321	1	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019324	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019327	1	2	0	0	1	1	2	1	1	3	
symbB.v1.2.019351	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019368	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019393	1	1	0	1	0	1	1	2	1	0	
symbB.v1.2.019404	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019422	12	21	10	6	10	13	10	11	23	12	
symbB.v1.2.019429	8	5	0	3	5	5	3	6	6	3	
symbB.v1.2.019442	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019445	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.019447	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019454	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019463	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019464	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019472	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019488	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019489	5	9	9	3	8	12	5	12	10	11	
symbB.v1.2.019510	0	0	1	0	0	1	0	0	0	0	
symbB.v1.2.019514	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.019529	3	4	3	1	2	2	3	3	2	2	
symbB.v1.2.019532	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019544	0	1	0	0	1	1	1	0	1	0	
symbB.v1.2.019547	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019552	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019574	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019616	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019619	1	1	0	0	0	0	2	2	0	0	
symbB.v1.2.019625	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.019636	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019645	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019650	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019660	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019665	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019668	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.019673	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019674	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.019678	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019686	19	29	28	13	14	29	7	23	20	15	
symbB.v1.2.019694	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019699	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019709	1	0	0	0	0	1	0	1	0	0	
symbB.v1.2.019716	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.019717	0	1	3	0	0	1	0	3	1	2	
symbB.v1.2.019725	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019728	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019767	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.019768	2	5	2	1	3	4	5	6	2	0	
symbB.v1.2.019778	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019789	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019795	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019800	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019822	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.019823	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019827	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019829	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.019848	0	0	0	0	0	0	0	1	1	1	
symbB.v1.2.019849	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019869	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.019890	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019893	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019895	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.019896	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.019899	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.019924	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019932	0	2	0	0	0	0	1	0	0	0	
symbB.v1.2.019933	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019943	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.019954	0	0	0	0	0	0	0	5	0	1	
symbB.v1.2.019957	0	0	0	0	1	1	0	0	0	0	
symbB.v1.2.019966	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019974	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.019976	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.019977	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.019988	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.019991	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.019994	0	1	0	0	2	0	0	1	1	0	
symbB.v1.2.019997	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020022	0	0	0	0	0	0	1	1	0	1	
symbB.v1.2.020028	0	1	1	1	0	0	0	0	0	1	
symbB.v1.2.020047	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.020055	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020073	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.020075	1	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020082	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020089	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020097	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020098	0	0	0	0	0	0	1	3	0	0	
symbB.v1.2.020102	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020114	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020128	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.020135	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.020137	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020178	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020181	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020186	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.020189	2	4	6	3	8	6	4	5	4	5	
symbB.v1.2.020193	1	3	4	0	3	0	2	2	1	5	
symbB.v1.2.020195	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.020196	0	0	0	0	0	2	0	0	0	0	
symbB.v1.2.020202	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020207	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020230	0	0	0	1	0	1	0	1	1	0	
symbB.v1.2.020234	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020237	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020262	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020267	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.020305	0	0	0	0	0	0	1	1	1	0	
symbB.v1.2.020313	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020314	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.020318	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020319	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020320	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020324	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020337	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020342	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020344	0	0	1	0	0	0	1	0	1	0	
symbB.v1.2.020349	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.020350	0	0	0	0	0	0	3	2	0	1	
symbB.v1.2.020351	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020352	0	0	0	0	0	0	1	3	0	0	
symbB.v1.2.020361	0	2	0	0	1	0	0	2	0	2	
symbB.v1.2.020380	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020384	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020385	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020390	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020424	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020430	0	1	0	2	0	2	0	2	3	2	
symbB.v1.2.020434	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.020435	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020438	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020449	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.020467	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.020486	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020523	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020526	0	1	0	0	0	1	0	2	1	0	
symbB.v1.2.020543	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.020562	0	0	0	0	0	0	1	2	0	1	
symbB.v1.2.020583	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020584	16	28	20	12	14	38	13	28	14	23	
symbB.v1.2.020588	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020596	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020598	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020611	7	5	7	2	2	6	4	7	4	3	
symbB.v1.2.020615	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020619	2	0	0	1	0	2	2	2	1	0	
symbB.v1.2.020632	18	27	34	21	26	21	28	19	20	27	
symbB.v1.2.020636	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020638	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020647	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020676	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.020679	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020680	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020683	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.020689	0	0	0	0	1	0	1	0	0	0	
symbB.v1.2.020693	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020695	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020718	0	1	0	0	0	0	0	0	0	1	
symbB.v1.2.020724	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020731	2	0	0	0	0	0	1	0	0	2	
symbB.v1.2.020739	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020742	4	2	5	3	3	3	0	2	3	4	
symbB.v1.2.020750	2	1	1	1	0	1	1	0	1	0	
symbB.v1.2.020751	3	0	1	3	1	2	3	7	0	0	
symbB.v1.2.020768	1	2	1	2	0	2	4	0	1	2	
symbB.v1.2.020783	0	0	2	0	3	1	0	1	0	4	
symbB.v1.2.020790	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020793	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020796	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020812	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020813	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.020824	33	34	42	28	50	56	44	35	36	23	
symbB.v1.2.020826	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020848	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.020857	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.020858	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020873	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020876	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020878	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.020887	0	0	1	0	0	1	0	1	0	0	
symbB.v1.2.020888	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020892	2	0	0	0	0	0	0	1	2	0	
symbB.v1.2.020916	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020920	98	149	107	72	87	140	73	165	99	131	
symbB.v1.2.020922	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.020923	1	7	2	1	2	2	4	1	3	2	
symbB.v1.2.020924	0	1	0	0	0	0	1	1	1	1	
symbB.v1.2.020925	0	2	0	0	1	1	1	1	0	0	
symbB.v1.2.020943	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.020951	0	0	0	3	1	0	0	1	0	0	
symbB.v1.2.020963	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020969	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020972	0	1	0	0	0	0	1	2	0	0	
symbB.v1.2.020973	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.020974	0	14	6	6	8	13	9	3	4	7	
symbB.v1.2.021007	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021010	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021023	1	1	0	0	1	0	0	0	0	1	
symbB.v1.2.021024	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.021033	4	3	5	1	1	3	0	4	2	3	
symbB.v1.2.021044	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021046	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021051	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.021058	0	1	0	0	0	1	2	2	1	1	
symbB.v1.2.021060	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.021065	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021086	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021094	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021096	2	1	0	0	0	1	2	5	1	1	
symbB.v1.2.021098	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.021102	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021109	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021115	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021117	2	0	0	0	0	0	0	0	0	0	
symbB.v1.2.021132	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021138	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021139	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.021144	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.021149	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021156	0	1	0	2	0	0	1	0	0	1	
symbB.v1.2.021159	0	0	0	1	1	0	0	0	1	0	
symbB.v1.2.021166	0	0	0	0	0	1	0	0	0	1	
symbB.v1.2.021180	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.021206	0	0	0	1	1	1	1	1	0	3	
symbB.v1.2.021222	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021225	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.021236	2	8	2	3	3	4	1	7	7	7	
symbB.v1.2.021264	2	4	1	2	0	1	0	3	2	2	
symbB.v1.2.021275	2	0	3	2	3	5	3	3	2	2	
symbB.v1.2.021284	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.021285	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.021286	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.021287	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021288	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.021296	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021302	0	0	1	2	0	1	0	0	0	0	
symbB.v1.2.021309	6	4	7	1	6	3	2	9	2	2	
symbB.v1.2.021311	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.021318	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021330	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021331	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021337	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021352	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021370	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021372	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021376	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.021384	2	1	7	0	0	0	3	2	8	0	
symbB.v1.2.021387	3	3	1	1	2	0	1	1	1	1	
symbB.v1.2.021405	3	0	1	0	0	0	3	1	0	0	
symbB.v1.2.021412	0	0	0	0	0	0	1	4	0	0	
symbB.v1.2.021430	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.021432	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.021434	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.021461	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021462	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021471	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021474	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021476	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021481	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.021489	6	7	6	6	4	6	4	6	4	6	
symbB.v1.2.021494	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.021504	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.021506	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021521	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.021523	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.021525	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021537	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.021541	0	0	0	0	0	0	2	0	1	0	
symbB.v1.2.021553	0	1	1	0	0	1	0	0	0	0	
symbB.v1.2.021560	1	2	1	0	0	2	2	1	0	2	
symbB.v1.2.021561	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021563	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.021574	0	4	2	2	2	0	0	5	2	3	
symbB.v1.2.021576	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021580	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.021589	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.021612	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021614	0	2	1	1	1	4	1	3	0	2	
symbB.v1.2.021626	0	3	0	0	0	1	1	1	0	2	
symbB.v1.2.021662	7	8	4	8	8	12	7	6	4	10	
symbB.v1.2.021663	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.021665	0	0	1	0	1	0	1	0	0	0	
symbB.v1.2.021668	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.021672	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.021674	2	1	1	1	1	1	3	0	0	0	
symbB.v1.2.021688	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021699	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.021700	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021712	3	3	2	2	1	2	1	1	0	3	
symbB.v1.2.021721	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.021734	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021770	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.021778	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021791	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.021792	3	4	2	2	0	5	3	4	2	3	
symbB.v1.2.021798	1	2	0	0	1	2	4	2	0	0	
symbB.v1.2.021801	1	1	1	1	1	1	0	1	0	1	
symbB.v1.2.021814	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021825	0	0	0	0	0	1	2	4	1	0	
symbB.v1.2.021833	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021835	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.021847	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021860	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.021861	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.021872	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.021883	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.021889	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.021891	4	4	3	4	2	0	5	1	4	2	
symbB.v1.2.021901	0	0	0	0	0	0	1	0	0	0	
